City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Durres,AL,41.3231,19.4414,78.98,55,92,3.02,overcast clouds
701,San Leandro,US,37.7249,-122.1561,62.6,78,1,1.01,clear sky
702,Isilkul,RU,54.9109,71.2728,72.48,36,0,8.9,clear sky
703,Basco,PH,20.4487,121.9702,82.92,72,100,8.63,overcast clouds
704,Dutse,NG,11.7594,9.3392,85.82,51,100,7.58,overcast clouds
705,Emerald,AU,-23.5333,148.1667,68.14,28,0,6.91,clear sky
706,Betanzos,ES,43.2804,-8.2147,66.18,88,4,3.51,clear sky
707,Limoeiro Do Ajuru,BR,-1.8953,-49.3806,74.7,91,40,2.3,scattered clouds
708,Timizart,DZ,36.8,4.2667,68.29,83,99,5.84,overcast clouds
709,Brownsville,US,25.9018,-97.4975,78.91,91,0,1.01,clear sky
710,Kambove,CD,-10.8764,26.5969,65.32,52,28,9.84,scattered clouds
711,Shumskiy,RU,54.8318,99.1328,53.19,69,100,12.88,light rain
712,Kamenka,RU,51.3223,42.7678,59.9,87,100,8.3,overcast clouds
713,Santa Rosalia,MX,27.3167,-112.2833,78.1,32,99,10.36,overcast clouds
714,Pangnirtung,CA,66.1451,-65.7125,24.87,90,64,6.38,broken clouds
715,Owerri,NG,5.4833,7.0304,74.62,96,100,2.98,light rain
716,Reconquista,AR,-29.15,-59.65,57.15,87,81,11.79,broken clouds
717,San Luis,AR,-33.295,-66.3356,54.28,51,100,6.06,overcast clouds
718,Balakhta,RU,55.38,91.6,55.54,84,100,10.85,light rain
719,Matara,LK,5.9485,80.5353,86.61,65,99,13.51,overcast clouds
720,Gornyy,RU,55.1153,83.9059,72.79,69,100,13.94,light rain
721,Harbour Breton,CA,47.4833,-55.7983,45.86,99,100,10.65,overcast clouds
722,Pacifica,US,37.6138,-122.4869,61.05,84,1,5.01,clear sky
723,Poronaysk,RU,49.2167,143.1167,53.87,72,29,4.97,scattered clouds
724,North Bend,US,43.4065,-124.2243,49.91,86,1,4.61,clear sky
725,Igarka,RU,67.4667,86.5833,36.05,77,100,13.24,overcast clouds
726,The Pas,CA,53.8251,-101.2541,55.42,94,75,1.19,broken clouds
727,Cachoeiro De Itapemirim,BR,-20.8489,-41.1128,65.12,93,0,3.56,clear sky
728,Pemberton,CA,50.3164,-122.8027,48.06,99,98,3.24,overcast clouds
729,Katangli,RU,51.7102,143.2326,46.8,79,95,15.86,heavy intensity rain
730,Troitsko-Pechorsk,RU,62.7084,56.1964,70.65,38,43,8.55,scattered clouds
731,Andenes,NO,69.3143,16.1194,53.47,81,40,8.05,scattered clouds
732,San Policarpo,PH,12.1791,125.5072,84.0,76,100,1.99,overcast clouds
733,Buguruslan,RU,53.6554,52.442,67.42,50,36,9.62,scattered clouds
734,Henties Bay,NA,-22.116,14.2845,75.22,27,2,28.52,clear sky
735,La Reforma,MX,25.0833,-108.05,77.25,65,0,4.05,clear sky
